Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1790095684,8,,Aggregated,6.500000,0.000000,40,73,89,98,100,110,120,140,140,140,140,98,0,50,67.66871142834282,17.012295000313316,572.6664119938505,160.4387755102041
1790095685,8,POST,/predict,6.400000,0.000000,44,73,90,99,100,110,120,140,140,140,140,103,0,51,67.95696238817611,17.012295000313316,572.6664119938505,160.38834951456312
1790095685,8,,Aggregated,6.400000,0.000000,44,73,90,99,100,110,120,140,140,140,140,103,0,51,67.95696238817611,17.012295000313316,572.6664119938505,160.38834951456312
1790095686,8,POST,/predict,6.300000,0.000000,50,84,97,99,110,120,130,140,140,140,140,109,0,52,68.85872779801485,17.012295000313316,572.6664119938505,160.37614678899084
1790095686,8,,Aggregated,6.300000,0.000000,50,84,97,99,110,120,130,140,140,140,140,109,0,52,68.85872779801485,17.012295000313316,572.6664119938505,160.37614678899084
1790095687,8,POST,/predict,6.500000,0.000000,50,84,95,98,100,120,120,130,130,130,130,115,0,53,69.76902022598433,17.012295000313316,572.6664119938505,160.3913043478261
1790095687,8,,Aggregated,6.500000,0.000000,50,84,95,98,100,120,120,130,130,130,130,115,0,53,69.76902022598433,17.012295000313316,572.6664119938505,160.3913043478261
1790095688,8,POST,/predict,6.400000,0.000000,50,81,90,97,110,120,120,130,130,130,130,121,0,54,69.74947930563555,17.012295000313316,572.6664119938505,160.3801652892562
1790095688,8,,Aggregated,6.400000,0.000000,50,81,90,97,110,120,120,130,130,130,130,121,0,54,69.74947930563555,17.012295000313316,572.6664119938505,160.3801652892562
1790095689,8,POST,/predict,6.200000,0.000000,50,81,89,97,100,120,120,130,130,130,130,127,0,53,69.11634093689719,17.012295000313316,572.6664119938505,160.37007874015748
1790095689,8,,Aggregated,6.200000,0.000000,50,81,89,97,100,120,120,130,130,130,130,127,0,53,69.11634093689719,17.012295000313316,572.6664119938505,160.37007874015748
1790095690,8,POST,/predict,6.300000,0.000000,47,84,95,98,120,120,120,130,130,130,130,133,0,53,68.86046061637379,17.012295000313316,572.6664119938505,160.3684210526316
1790095690,8,,Aggregated,6.300000,0.000000,47,84,95,98,120,120,120,130,130,130,130,133,0,53,68.86046061637379,17.012295000313316,572.6664119938505,160.3684210526316
1790095691,8,POST,/predict,6.000000,0.000000,56,88,97,99,120,120,130,160,160,160,160,138,0,53,69.3830600722994,17.012295000313316,572.6664119938505,160.3840579710145
1790095691,8,,Aggregated,6.000000,0.000000,56,88,97,99,120,120,130,160,160,160,160,138,0,53,69.3830600722994,17.012295000313316,572.6664119938505,160.3840579710145
